

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is operated by the Jet Propulsion Laboratory, California Institute of
Technology, under contract with the National Aeronautics and Space Administration.
This work was (partially) supported by the US National Virtual Observatory
development project, which is funded by the National Science Foundation
under cooperative agreement AST0122449 with The Johns Hopkins University.



queryDateTime:2016-09-19T09:00:54PDT



Main Information Table for All Sky, chosen by params



Equinox:J2000.0



CoordSystem:Equatorial

No.|Object Name|RA(deg)|DEC(deg)|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Distance (arcmin)|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
198|UGCA 435|346.68533 |  12.77097 |*Cl|  -385|-0.001284 |    |15.6 |  0.000|14|1|3|2|0|0|0
199|Andromeda XVI| 14.87417 |  32.37667 |G|  -385|-0.001284 |    |     |  0.000|58|0|1|8|3|0|0
200|AGC 333225|346.45083 |  25.98972 |G|  -379|-0.001264 |    |     |  0.000|2|0|1|0|2|0|0
201|6dF J0435160-190619| 68.81679 | -19.10533 |!*|  -379|-0.001264 |    |18.9b|  0.000|0|0|0|0|1|0|0
202|SDSS J123047.59+121623.2|187.69832 |  12.27312 |*|  -373|-0.001244 |    |22.1g|  0.000|2|0|15|1|2|4|0
203|ANDROMEDA XXXI|  8.99750 |  51.55972 |G|  -372|-0.001240 |    |     |  0.000|2|0|0|2|1|0|0
204|Andromeda I| 11.41583 |  38.04111 |G|  -368|-0.001228 |    |13.6 |  0.000|164|1|2|7|3|0|0
205|2dFGRS N307Z178|173.81533 |  -0.64050 |!*|  -364|-0.001214 |    |18.08|  0.000|0|0|1|2|1|0|3
206|2dFGRS S333Z107|332.63100 | -29.54647 |!*|  -360|-0.001200 |:   |19.48|  0.000|0|0|1|2|1|0|0
207|GALEXASC J230716.78-311641.4  |346.82000 | -31.27828 |!*|  -360|-0.001200 |    |19.03|  0.000|0|0|9|4|1|0|0
208|GALEXASC J232121.48-313216.6  |350.33929 | -31.53817 |!*|  -360|-0.001200 |    |19.44|  0.000|0|0|4|3|1|0|0
209|2dFGRS S002Z159|328.82750 | -23.57417 |!*|  -360|-0.001200 |    |18.4r|  0.000|0|0|1|2|1|0|0
210|2dFGRS S060Z121|331.66396 | -24.54839 |!*|  -360|-0.001200 |:   |19.52|  0.000|0|0|1|2|1|0|0
211|SDSS J212619.11+002923.3|321.57963 |   0.48982 |G|  -360|-0.001200 |    |21.6g|  0.000|1|0|15|1|1|4|0
212|SDSS J232311.74+004247.1|350.79895 |   0.71311 |G|  -360|-0.001200 |    |20.7g|  0.000|1|0|15|1|1|4|0
213|SDSS J130030.18+280936.1|195.12575 |  28.16003 |G|  -359|-0.001197 |    |18.48|  0.000|12|0|2|2|1|0|0
214|DEEP2 42048222| 37.34316 |   0.69533 |G|  -357|-0.001191 | ?  |23.2R|  0.000|7|0|0|0|1|0|0
215|VCC 1198|187.38346 |  13.51044 |G|  -356|-0.001187 |    |17.7 |  0.000|12|0|8|4|2|0|0
216|Andromeda VI|357.94292 |  24.58250 |G|  -354|-0.001181 |    |14.17|  0.000|109|0|5|6|2|0|0
217|IC 3445|187.83095 |  12.73800 |G|  -353|-0.001178 |    |16.45|  0.000|28|0|37|5|2|8|0
218|Andromeda III|  8.89075 |  36.49775 |G|  -351|-0.001171 |    |15.0 |  0.000|159|2|2|6|2|0|0
219|2MASX J00264769+3944463|  6.69871 |  39.74619 |*Cl|  -350|-0.001167 |:   |15.0V|  0.000|17|0|15|1|1|2|0
220|2MASX J00553861+4524413| 13.91088 |  45.41147 |*Cl|  -350|-0.001167 |:   |15.3V|  0.000|3|0|17|2|1|2|0
221|IC 0010|  5.07225 |  59.30378 |G|  -348|-0.001161 |    |11.8B|  0.000|480|9|55|12|7|7|0
222|6dF J0430207-192034| 67.58629 | -19.34272 |!**|  -346|-0.001154 |    |18.1b|  0.000|0|0|0|0|1|0|0
223|MESSIER 087 DW27|186.38973 |  13.22722 |G|  -340|-0.001134 |    |16.5 |  0.000|42|0|31|5|3|4|0
224|Andromeda XV| 18.57792 |  38.11750 |G|  -339|-0.001131 |    |     |  0.000|58|0|1|6|3|0|0
225|MAYALL V| 12.54160 |  41.68365 |*Cl|  -338|-0.001127 |    |16.0V|  0.000|42|0|15|2|2|0|0
226|VCC 1237|187.46340 |  13.86795 |G|  -335|-0.001117 |    |15.9g|  0.000|16|0|36|5|4|6|0
227|APMUKS(BJ) B011541.08-551130.9| 19.43000 | -54.92861 |G|  -332|-0.001107 |    |19.48|  0.000|1|0|1|1|1|0|0
228|MAYALL II|  8.19391 |  39.57790 |*Cl|  -332|-0.001107 |    |13.8V|  0.000|72|0|11|1|2|0|0
229|6dF J0106080-020606| 16.53317 |  -2.10175 |!*|  -330|-0.001101 |    |20.0b|  0.000|0|0|0|0|1|0|0
230|GALEXASC J100809.85-061956.1  |152.04112 |  -6.33208 |!*|  -330|-0.001100 |    |16.77|  0.000|0|0|5|3|1|0|0
231|2dFGRS S916Z393|355.39258 | -55.17750 |!*|  -330|-0.001100 |:   |19.36|  0.000|0|0|1|2|1|0|0
232|GALEXASC J213057.83-503439.5  |322.74175 | -50.57864 |!*|  -330|-0.001100 |    |19.21|  0.000|0|0|5|2|1|0|0
233|GALEXASC J011812.32-344922.3  | 19.55083 | -34.82339 |!*|  -330|-0.001100 |:   |19.51|  0.000|0|0|5|3|1|0|0
234|2dFGRS S575Z033| 36.73358 | -35.51225 |!*|  -330|-0.001100 |:   |19.29|  0.000|0|0|1|2|1|0|0
235|2dFGRS S059Z299|329.04608 | -24.37575 |!*|  -330|-0.001100 |:   |17.5r|  0.000|0|0|1|2|1|0|0
236|2SLAQ J150149.25-001314.4|225.45521 |  -0.22067 |G|  -330|-0.001100 |:   |22.1r|  0.000|1|0|0|0|1|0|0
237|PERSEUS I| 45.34833 | -40.98833 |G|  -326|-0.001087 |    |     |  0.000|1|0|0|1|1|0|0
238|[RC3] 0106.2+2137| 17.22291 |  21.88303 |G|  -324|-0.001080 |    |     |  0.000|3|0|0|0|0|0|0
239|VCC 0237|184.37287 |  14.88620 |G|  -323|-0.001077 |    |18.0 |  0.000|9|0|1|3|2|0|8
240|SDSS J022842.94+004314.9| 37.17893 |   0.72082 |*|  -322|-0.001074 |:   |22.8g|  0.000|7|0|15|1|1|3|0
241|2dFGRS S182Z029|341.54579 | -27.40753 |!*|  -321|-0.001071 |:   |19.15|  0.000|0|0|1|2|1|0|0
242|2dFGRS N337Z210|206.54071 |   0.32808 |!*|  -318|-0.001060 |    |19.26|  0.000|0|0|1|2|1|0|6
243|MRK 0959| 10.82421 |  39.82043 |*Cl|  -315|-0.001051 |    |15.1 |  0.000|64|1|28|3|2|0|0
244|2dFGRS S243Z085| 52.44142 | -27.78947 |!*|  -315|-0.001051 |    |19.04|  0.000|0|0|1|2|1|0|0
245|MAYALL III|  8.39081 |  39.52181 |*Cl|  -313|-0.001044 |    |15.8V|  0.000|34|0|15|2|2|0|0
246|2MASXi J0050424+325459| 12.67688 |  32.91631 |*Cl|  -312|-0.001041 |    |16.28|  0.000|20|0|4|5|2|0|0
247|2dFGRS N061Z247|182.01254 |  -5.11478 |!*|  -311|-0.001039 |    |19.29|  0.000|0|0|1|2|1|0|0
248|Andromeda VII|351.63227 |  50.67571 |G|  -307|-0.001024 |    |13.6 |  0.000|93|1|2|6|2|0|0
249|2dFGRS S227Z079| 33.48000 | -28.06881 |!*|  -300|-0.001002 |:   |19.16|  0.000|0|0|1|2|1|0|0
250|MESSIER 031| 10.68479 |  41.26906 |G|  -300|-0.001001 |    | 4.36|  0.000|4055|23|147|20|31|7|2
251|GALEXASC J105512.80-053350.8  |163.80246 |  -5.56439 |!*|  -300|-0.001000 |:   |19.26|  0.000|0|0|9|4|1|0|0
252|2dFGRS N124Z107|186.94279 |  -4.22831 |!*|  -300|-0.001000 |:   |19.27|  0.000|0|0|1|2|1|0|0
253|GALEXMSC J124120.06-041056.5  |190.33329 |  -4.18286 |!*|  -300|-0.001000 |    |19.14|  0.000|0|0|5|3|1|0|0
254|2dFGRS N147Z248|216.84613 |  -3.99228 |!*|  -300|-0.001000 |    |18.65|  0.000|0|0|1|2|1|0|1
255|SDSS J123919.24-005225.2|189.83018 |  -0.87367 |!*|  -300|-0.001000 |    |19.33|  0.000|1|0|6|3|1|4|0
256|2dFGRS S335Z105|334.44646 | -30.28808 |!*|  -300|-0.001000 |    |19.17|  0.000|0|0|1|2|1|0|0
257|2dFGRS S336Z150|335.38104 | -30.75800 |!*|  -300|-0.001000 |    |19.36|  0.000|0|0|1|2|1|0|0
258|2dFGRS S249Z117|328.81662 | -28.55028 |!*|  -300|-0.001000 |    |17.3r|  0.000|0|0|1|2|1|0|0
259|GALEXASC J004047.40-264113.9  | 10.19783 | -26.68764 |!*|  -300|-0.001000 |    |19.05|  0.000|0|0|5|3|1|0|0
260|2dFGRS S106Z134| 41.89942 | -23.56786 |!*|  -300|-0.001000 |:   |19.48|  0.000|0|0|1|2|1|0|0
261|GALEXASC J224753.39-252432.8  |341.97300 | -25.40994 |!*|  -300|-0.001000 |:   |19.32|  0.000|0|0|9|4|1|0|0
262|2dFGRS S072Z013|349.77062 | -24.25092 |!*|  -300|-0.001000 |    |19.33|  0.000|0|0|1|2|1|0|1
263|SDSS J150649.79-000153.9|226.70748 |  -0.03166 |G|  -300|-0.001000 |    |22.3g|  0.000|1|0|15|1|1|4|0
264|SDSS J151624.47+001050.6|229.10199 |   0.18075 |G|  -300|-0.001000 |    |22.0g|  0.000|2|0|15|1|1|4|0
265|SDSS J231240.30-010625.2|348.16792 |  -1.10703 |G|  -300|-0.001000 |:   |21.1g|  0.000|1|0|15|1|1|4|0
266|[MET2007] J073.55576-02.87770 | 73.55576 |  -2.87770 |G|  -300|-0.001000 |    |     |  0.000|1|0|0|0|1|0|0
267|[MET2007] J073.72377-02.94964 | 73.72378 |  -2.94964 |G|  -300|-0.001000 |    |     |  0.000|1|0|0|0|1|0|0
268|CGPG 0039.5+4001| 10.55888 |  40.29371 |*Cl|  -293|-0.000977 |    |17.2 |  0.000|26|1|16|2|1|0|0
269|Draco Dwarf|260.05163 |  57.91536 |G|  -292|-0.000974 |    |10.9 |  0.000|501|8|12|6|6|3|0
270|6dF J1451209-714138|222.83717 | -71.69375 |*|  -290|-0.000969 |    |17.4R|  0.000|0|0|1|0|0|0|0
271|GALEXASC J005251.52-412146.7  | 13.21604 | -41.36303 |!*|  -288|-0.000960 |:   |19.39|  0.000|0|0|5|3|1|0|0
272|Pisces I| 15.97917 |  21.88500 |G|  -287|-0.000956 |    |14.2 |  0.000|175|4|11|7|4|0|0
273|6dF J2123180-141335|320.82508 | -14.22639 |*|  -283|-0.000943 |    |19.1R|  0.000|0|0|0|0|0|0|0
274|2dFGRS S338Z097|338.44521 | -30.34247 |!*|  -282|-0.000942 |:   |19.24|  0.000|0|0|1|2|1|0|0
275|HeCS J212650.04-000619.9|321.70850 |  -0.10555 |G|  -280|-0.000934 |    |     |  0.000|1|0|0|1|1|0|0
276|2dFGRS S201Z207|  2.53408 | -26.83794 |!*|  -278|-0.000927 |    |19.46|  0.000|0|0|1|2|1|0|0
277|2dFGRS S405Z113|327.55854 | -31.29608 |!*|  -275|-0.000917 |    |18.88|  0.000|0|0|1|2|1|0|0
278|2dFGRS S211Z121| 13.74883 | -27.88108 |!*|  -274|-0.000915 |    |19.15|  0.000|0|0|1|2|1|0|0
279|2MASX J00595989+4154068| 14.99954 |  41.90189 |*Cl|  -272|-0.000907 |    |16.1V|  0.000|8|0|22|2|1|2|0
280|GALEXASC J015525.23-311223.3  | 28.85529 | -31.20647 |!*|  -271|-0.000903 |:   |19.36|  0.000|0|0|5|3|1|0|0
281|2dFGRS S197Z102|358.68329 | -27.51639 |!*|  -270|-0.000902 |    |19.52|  0.000|0|0|1|2|1|0|0
282|2dFGRS N150Z181|222.41504 |  -4.33261 |!*|  -270|-0.000900 |    |19.02|  0.000|0|0|1|2|1|0|0
283|2dFGRS N089Z306|219.46296 |  -5.56350 |*|  -270|-0.000900 |    |19.18|  0.000|0|0|1|2|1|0|0
284|2dFGRS N145Z336|213.34688 |  -4.35064 |!*|  -270|-0.000900 |:   |19.38|  0.000|0|0|1|2|1|0|0
285|2dFGRS N232Z122|168.04987 |  -2.73711 |!*|  -270|-0.000900 |    |19.00|  0.000|0|0|1|2|1|0|0
286|2dFGRS N232Z116|168.13250 |  -2.23900 |!*|  -270|-0.000900 |:   |19.44|  0.000|0|0|1|2|1|0|0
287|GALEXASC J121448.93+002409.6  |183.70379 |   0.40231 |!*|  -270|-0.000900 |    |18.88|  0.000|0|0|7|4|1|0|3
288|SDSS J130448.80-023857.1|196.20335 |  -2.64922 |!*|  -270|-0.000900 |    |19.44|  0.000|0|0|6|3|1|4|0
289|2dFGRS N197Z264|201.61375 |  -1.99119 |!*|  -270|-0.000900 |    |19.17|  0.000|1|0|1|2|1|0|3
290|2dFGRS N199Z154|202.85208 |  -2.45878 |!*|  -270|-0.000900 |    |19.22|  0.000|0|0|1|2|1|0|4
291|2dFGRS N264Z202|201.41333 |  -1.79214 |!*|  -270|-0.000900 |    |19.41|  0.000|0|0|1|2|1|0|2
292|2dFGRS N405Z178|208.55100 |   2.09828 |!*|  -270|-0.000900 |    |18.49|  0.000|0|0|1|2|1|0|4
293|2dFGRS N279Z219|218.73508 |  -1.35156 |!*|  -270|-0.000900 |    |19.40|  0.000|0|0|1|2|1|0|3
294|2dFGRS S839Z606|  2.61621 | -49.12125 |!*|  -270|-0.000900 |:   |18.81|  0.000|0|0|1|2|1|0|0
295|2dFGRS S527Z148|329.45087 | -34.35928 |!*|  -270|-0.000900 |:   |19.06|  0.000|0|0|1|2|1|0|0
296|2dFGRS S589Z047|336.17904 | -36.43025 |!*|  -270|-0.000900 |    |19.30|  0.000|0|0|1|2|1|0|0
297|2dFGRS S328Z014|328.42725 | -30.69550 |!*|  -270|-0.000900 |    |18.28|  0.000|0|0|1|2|1|0|0
298|GALEXASC J221807.25-302905.1  |334.53100 | -30.48514 |!*|  -270|-0.000900 |    |19.44|  0.000|0|0|5|3|1|0|0
299|2dFGRS S191Z020|352.57383 | -27.38433 |!*|  -270|-0.000900 |    |19.13|  0.000|0|0|1|2|1|0|0
300|2dFGRS S193Z074|355.15950 | -27.90239 |!*|  -270|-0.000900 |    |19.21|  0.000|0|0|1|2|1|0|0
301|GALEXASC J215817.58-230409.1  |329.57383 | -23.06933 |!*|  -270|-0.000900 |    |18.0r|  0.000|0|0|9|4|1|0|0
302|GALEXASC J221237.91-234902.1  |333.15821 | -23.81725 |!*|  -270|-0.000900 |    |19.35|  0.000|1|0|4|3|1|0|0
303|GALEXASC J224650.63-263922.9  |341.71104 | -26.65669 |!*|  -270|-0.000900 |:   |18.66|  0.000|0|0|4|3|1|0|0
304|2dFGRS S858Z108|  5.12675 | -12.57378 |!*|  -270|-0.000900 |    |19.57|  0.000|0|0|1|2|1|0|0
305|2dFGRS S830Z008|323.08608 | -15.89742 |!*|  -270|-0.000900 |    |19.49|  0.000|0|0|1|2|1|0|0
306|SDSS J212431.61+002940.2|321.13173 |   0.49452 |*|  -270|-0.000900 |    |21.6r|  0.000|1|0|15|1|1|4|0
307|SDSS J213648.68-011223.9|324.20284 |  -1.20666 |*|  -270|-0.000900 |    |20.9r|  0.000|1|0|15|1|1|4|0
308|SDSS J214618.45-003701.8|326.57689 |  -0.61718 |*|  -270|-0.000900 |:   |21.0r|  0.000|1|0|15|1|1|4|0
309|2MASX J00513014+3407389| 12.87558 |  34.12747 |*Cl|  -268|-0.000894 |    |17.3V|  0.000|2|0|13|1|1|2|0
310|2dFGRS S409Z164|332.31800 | -31.07494 |!*|  -265|-0.000883 |    |19.25|  0.000|0|0|1|2|1|0|0
311|NGC 4419|186.73517 |  15.04739 |G|  -261|-0.000871 |    |12.2g|  0.000|385|10|76|18|17|12|0
312|GALEXASC J022517.99-305255.6  | 36.32492 | -30.88153 |!*|  -260|-0.000867 |    |18.85|  0.000|0|0|9|4|1|0|0
313|GALEXASC J012533.88-463701.9  | 21.39171 | -46.61669 |!*|  -258|-0.000862 |:   |18.93|  0.000|0|0|5|3|1|0|0
314|VCC 0928|186.66587 |  12.51353 |G|  -254|-0.000847 |    |16.23|  0.000|23|0|12|5|3|2|0
315|GALEXASC J213657.82-023353.7  |324.24100 |  -2.56522 |*|  -253|-0.000845 |    |17.6R|  0.000|0|0|8|2|0|0|0
316|DEEP2 42037560| 37.58814 |   0.64964 |G|  -253|-0.000844 | ?  |23.4R|  0.000|7|0|0|0|1|0|0
317|GALEXASC J215743.50-460817.6  |329.43167 | -46.13828 |!*|  -251|-0.000838 |    |18.2r|  0.000|0|0|4|3|1|0|0
318|MAYALL VI| 11.70679 |  42.74573 |*Cl|  -251|-0.000837 |    |15.9V|  0.000|31|0|16|2|2|0|0
319|2MASX J08470021-2049172|131.75088 | -20.82144 |G|  -250|-0.000834 |    |15.0R|  0.000|1|0|9|0|1|2|0
320|2dFGRS S294Z044| 18.83800 | -28.95089 |!*|  -248|-0.000826 |:   |19.43|  0.000|0|0|1|2|1|0|0
321|UMi Dwarf|227.28538 |  67.22261 |G|  -247|-0.000824 |    |11.9 |  0.000|427|5|16|7|7|3|1
322|SDSS J165118.99+350218.0|252.82921 |  35.03844 |*|  -245|-0.000818 |    |19.9R|  0.000|5|0|7|2|0|0|0
323|GALEXMSC J140516.04-031252.0  |211.31787 |  -3.21464 |!*|  -244|-0.000813 |    |18.43|  0.000|0|0|5|3|1|0|4
324|SDSS J095342.60+691324.0|148.42754 |  69.22335 |G|  -242|-0.000807 |    |20.5g|  0.000|5|0|19|1|1|4|0
325|MESSIER 110| 10.09200 |  41.68531 |G|  -241|-0.000804 |    | 8.92|  0.000|663|16|80|12|17|8|0
326|VCC 0997|186.84238 |  12.06869 |G|  -240|-0.000802 |    |17.72|  0.000|13|0|4|4|2|0|0
327|KUG 1216+141|184.80931 |  13.88240 |G|  -240|-0.000801 |    |15.7g|  0.000|59|1|57|8|11|11|0
328|GALEXASC J132526.43-040644.8  |201.36046 |  -4.11322 |!*|  -240|-0.000800 |    |19.10|  0.000|0|0|5|3|1|0|0
329|2dFGRS N136Z203|200.52008 |  -4.13786 |!*|  -240|-0.000800 |    |19.47|  0.000|0|0|1|2|1|0|0
330|2dFGRS N199Z101|203.46208 |  -2.87375 |!*|  -240|-0.000800 |:   |19.38|  0.000|0|0|1|2|1|0|4
331|2dFGRS N089Z300|219.56900 |  -5.78286 |*|  -240|-0.000800 |    |18.71|  0.000|0|0|1|2|1|0|0
332|GALEXASC J144859.57-043050.3  |222.24833 |  -4.51450 |!*|  -240|-0.000800 |    |18.83|  0.000|0|0|5|3|1|0|0
333|2dFGRS N150Z137|222.61650 |  -4.24589 |!*|  -240|-0.000800 |    |18.96|  0.000|0|0|1|2|1|0|0
334|2dFGRS N089Z154|220.22800 |  -6.03047 |!*|  -240|-0.000800 |:   |19.29|  0.000|0|0|1|2|1|0|0
335|GALEXMSC J145118.83-032652.8  |222.82800 |  -3.44758 |!*|  -240|-0.000800 |    |19.49|  0.000|0|0|5|3|1|0|0
336|2dFGRS N150Z037|222.94650 |  -3.89592 |!*|  -240|-0.000800 |    |19.58|  0.000|0|0|1|2|1|0|0
337|SDSS J122429.79-000515.2|186.12417 |  -0.08757 |!*|  -240|-0.000800 |    |19.5g|  0.000|1|0|6|3|1|4|1
338|SDSS J123555.78-021312.5|188.98242 |  -2.22016 |!*|  -240|-0.000800 |    |19.12|  0.000|0|0|6|3|1|4|0
339|2dFGRS N340Z004|212.17096 |  -0.07461 |!*|  -240|-0.000800 |    |19.15|  0.000|1|0|1|2|1|0|4
340|SDSS J144002.61-004851.9|220.01091 |  -0.81444 |!*|  -240|-0.000800 |    |19.32|  0.000|0|0|6|3|1|4|0
341|2dFGRS S899Z625|322.17413 | -69.25881 |!*|  -240|-0.000800 |    |19.15|  0.000|0|0|1|2|1|0|0
342|2dFGRS S873Z534|341.08596 | -71.75069 |!*|  -240|-0.000800 |    |19.54|  0.000|0|0|1|2|1|0|0
343|GALEXASC J215818.76-460605.6  |329.57725 | -46.10231 |!*|  -240|-0.000800 |    |18.76|  0.000|0|0|5|3|1|0|0
344|GALEXASC J013115.11-343231.0  | 22.81317 | -34.54211 |!*|  -240|-0.000800 |    |18.81|  0.000|0|0|5|3|1|0|0
345|2dFGRS S566Z218| 22.42158 | -34.46097 |!*|  -240|-0.000800 |:   |19.15|  0.000|0|0|1|2|1|0|0
346|2dFGRS S588Z012|333.71858 | -36.19258 |!*|  -240|-0.000800 |    |19.23|  0.000|0|0|1|2|1|0|0
347|2dFGRS S530Z159|334.97542 | -34.67292 |!*|  -240|-0.000800 |    |19.18|  0.000|0|0|1|2|1|0|0
348|GALEXASC J014046.97-300637.9  | 25.19542 | -30.11097 |!*|  -240|-0.000800 |    |18.33|  0.000|0|0|5|3|1|0|0
349|GALEXASC J221734.13-302653.9  |334.39158 | -30.44856 |!*|  -240|-0.000800 |    |18.47|  0.000|0|0|5|3|1|0|0
350|GALEXASC J221654.62-310027.0  |334.22696 | -31.00797 |!*|  -240|-0.000800 |    |18.68|  0.000|0|0|9|4|1|0|0
351|2dFGRS S336Z008|336.81046 | -30.39164 |!*|  -240|-0.000800 |    |18.98|  0.000|0|0|1|2|1|0|0
352|2dFGRS S345Z129|346.08862 | -29.79728 |!*|  -240|-0.000800 |    |19.04|  0.000|0|0|1|2|1|0|0
353|GALEXASC J220417.09-254613.2  |331.07125 | -25.77039 |!*|  -240|-0.000800 |    |18.49|  0.000|0|0|4|3|1|0|0
354|2dFGRS S059Z213|329.70196 | -24.28592 |!*|  -240|-0.000800 |    |18.81|  0.000|0|0|1|2|1|0|0
355|2dFGRS S059Z118|330.14596 | -24.69842 |!*|  -240|-0.000800 |    |19.26|  0.000|0|0|1|2|1|0|0
356|GALEXASC J231306.78-254430.4  |348.27842 | -25.74197 |!*|  -240|-0.000800 |    |18.81|  0.000|0|0|5|3|1|0|0
357|GALEXASC J232106.22-262123.0  |350.27592 | -26.35622 |!*|  -240|-0.000800 |    |19.36|  0.000|0|0|5|3|1|0|0
358|2dFGRS S073Z242|350.41771 | -25.24189 |!*|  -240|-0.000800 |    |19.38|  0.000|0|0|1|2|1|0|1
359|2dFGRS S926Z087|327.28229 | -17.63867 |!*|  -240|-0.000800 |:   |17.0r|  0.000|0|0|1|2|1|0|0
360|GALEXASC J211845.21-191914.7  |319.68808 | -19.32108 |!*|  -240|-0.000800 |    |18.0r|  0.000|0|0|5|3|1|0|0
361|2dFGRS S813Z038|331.21996 | -18.55789 |!*|  -240|-0.000800 |:   |19.45|  0.000|0|0|1|2|1|0|0
362|2dFGRS S869Z231|  1.13771 |  -4.30467 |!*|  -240|-0.000800 |    |19.22|  0.000|0|0|1|2|1|0|0
363|2dFGRS S842Z289| 16.97917 |  -6.94550 |!*|  -240|-0.000800 |    |19.48|  0.000|0|0|1|2|1|0|0
364|SDSS J132453.08+272307.2|201.22117 |  27.38534 |*|  -240|-0.000800 |    |22.2g|  0.000|1|0|21|1|1|3|0
365|MESSIER 090|189.20747 |  13.16294 |G|  -235|-0.000784 |    |10.26|  0.000|662|28|228|23|21|8|0
366|2dFGRS S337Z206|337.63137 | -30.14508 |!*|  -235|-0.000784 |:   |19.11|  0.000|0|0|1|2|1|0|0
367|IC 1613| 16.19913 |   2.11778 |G|  -234|-0.000781 |    | 9.88|  0.000|578|14|43|9|10|7|0
368|2MASX J15102456-4524176|227.60233 | -45.40489 |G|  -234|-0.000781 |    |18.2b|  0.000|0|0|9|0|1|2|0
369|VCC 1812|189.98140 |  11.85792 |G|  -234|-0.000780 |    |17.2 |  0.000|16|0|24|4|2|4|0
370|6dF J2059575-213935|314.98954 | -21.65975 |!*|  -233|-0.000777 |    |18.3b|  0.000|1|0|1|0|1|0|0
371|2dFGRS S925Z361|329.92363 | -47.11447 |!*|  -231|-0.000771 |    |19.10|  0.000|0|0|1|2|1|0|0
372|2dFGRS S207Z220| 10.08754 | -26.98608 |!*|  -229|-0.000765 |:   |19.33|  0.000|0|0|1|2|1|0|0
373|2dFGRS S181Z181|339.58408 | -26.96836 |!*|  -226|-0.000754 |    |18.87|  0.000|0|0|1|2|1|0|0
374|APMUKS(BJ) B222313.42-065203.5|336.46021 |  -6.61361 |G|  -226|-0.000754 |    |18.56|  0.000|1|0|1|1|2|0|1
375|GALEXASC J213704.68-391551.8  |324.26929 | -39.26478 |!*|  -225|-0.000750 |:   |18.64|  0.000|0|0|5|3|1|0|0
376|MESSIER 086|186.54893 |  12.94622 |G|  -224|-0.000747 |    | 9.83|  0.000|716|16|88|17|23|7|0
377|2dFGRS S250Z196|330.48567 | -29.10953 |!*|  -224|-0.000746 |    |19.15|  0.000|0|0|1|2|1|0|0
378|GALEXASC J001308.16-494347.6  |  3.28504 | -49.73025 |!*|  -223|-0.000744 |    |19.30|  0.000|0|0|5|3|1|0|0
379|DEEP2 41045389| 36.73014 |   0.68196 |*|  -223|-0.000744 |:   |23.9R|  0.000|5|0|0|0|1|0|0
380|GALEXASC J030617.56-282306.7  | 46.57263 | -28.38556 |!*|  -222|-0.000739 |:   |19.17|  0.000|0|0|4|3|1|0|0
381|2dFGRS S263Z033|346.17950 | -28.66122 |!*|  -219|-0.000732 |    |18.87|  0.000|0|0|1|2|1|0|0
382|GALEXASC J010130.16-473210.2  | 15.37492 | -47.53681 |!*|  -219|-0.000731 |:   |19.01|  0.000|0|0|5|3|1|0|0
383|GALEXASC J143620.43-033920.5  |219.08454 |  -3.65553 |!*|  -218|-0.000726 |    |19.08|  0.000|0|0|5|3|1|0|0
384|2dFGRS S861Z110|317.44900 | -33.86067 |!*|  -218|-0.000726 |:   |19.46|  0.000|0|0|1|2|1|0|0
385|2dFGRS N086Z136|215.30587 |  -4.86458 |!*|  -216|-0.000722 |    |18.92|  0.000|0|0|1|2|1|0|0
386|VCC 0802|186.37104 |  13.49811 |G|  -215|-0.000717 |    |17.4 |  0.000|30|1|2|3|4|0|1
387|DEEP2 32000444|352.68103 |  -0.03144 |G|  -214|-0.000713 | ?  |23.5R|  0.000|4|0|0|0|0|0|0
388|GALEXASC J223502.86-312430.2  |338.76233 | -31.40856 |!*|  -213|-0.000712 |:   |18.96|  0.000|0|0|5|3|1|0|0
389|2dFGRS N146Z156|215.72746 |  -4.08425 |!*|  -213|-0.000711 |    |19.13|  0.000|0|0|1|2|1|0|0
390|DEEP2 41054480| 36.55229 |   0.75091 |*|  -213|-0.000710 | ?  |23.8R|  0.000|6|0|5|0|1|0|0
391|2dFGRS S263Z137|345.18763 | -28.59592 |!*|  -213|-0.000709 |:   |19.30|  0.000|0|0|1|2|1|0|0
392|2dFGRS S339Z154|338.09267 | -30.06319 |!*|  -210|-0.000702 |    |19.12|  0.000|0|0|1|2|1|0|0
393|GALEXASC J232704.27-273358.2  |351.76771 | -27.56564 |!*|  -210|-0.000701 |    |19.16|  0.000|0|0|5|3|1|0|0
394|3C 351:[KSS94] 25|256.17208 |  60.74556 |*|  -210|-0.000700 |    |21.4 |  0.000|3|0|0|0|0|0|4
395|LCRS B102534.6-032902|157.02804 |  -3.73969 |!*|  -210|-0.000700 |:   |17.85|  0.000|0|0|2|3|1|0|0
396|SDSS J112625.19-025836.4|171.60496 |  -2.97679 |!*|  -210|-0.000700 |:   |19.27|  0.000|2|0|9|3|3|4|0
397|2dFGRS N071Z311|193.30196 |  -5.25014 |!*|  -210|-0.000700 |    |18.80|  0.000|0|0|1|2|1|0|0
398|2dFGRS N136Z246|200.35904 |  -4.44486 |!*|  -210|-0.000700 |    |19.19|  0.000|0|0|1|2|1|0|0
